,nconst,director,primaryName,birthYear,tconst,category
11907,nm0591171,director,Steve Miner,1951,tt3527804,director
11908,nm0591171,director,Steve Miner,1951,tt3955204,director
11909,nm0591171,director,Steve Miner,1951,tt4460340,director
11910,nm0591171,director,Steve Miner,1951,tt4481416,director
11911,nm0591171,director,Steve Miner,1951,tt4578168,director
11912,nm0591171,director,Steve Miner,1951,tt4658284,director
11913,nm0591171,director,Steve Miner,1951,tt4682724,director
11914,nm0591171,director,Steve Miner,1951,tt4899662,director
11915,nm0591171,director,Steve Miner,1951,tt5194896,director
11916,nm0591171,director,Steve Miner,1951,tt5741454,director
11917,nm0591171,director,Steve Miner,1951,tt6762660,director
11918,nm0591171,director,Steve Miner,1951,tt7100102,director
11919,nm0591171,director,Steve Miner,1951,tt7198982,director
11920,nm0591450,director,Rob Minkoff,1962,tt0100510,director
11921,nm0591450,director,Rob Minkoff,1962,tt0100821,director
11922,nm0591450,director,Rob Minkoff,1962,tt0110357,director
11923,nm0591450,director,Rob Minkoff,1962,tt0164912,director
11924,nm0591450,director,Rob Minkoff,1962,tt0243585,director
11925,nm0591450,director,Rob Minkoff,1962,tt0268988,director
11926,nm0591450,director,Rob Minkoff,1962,tt0338094,director
11927,nm0591450,director,Rob Minkoff,1962,tt0864835,director
11928,nm0591450,director,Rob Minkoff,1962,tt0865556,director
11929,nm0591450,director,Rob Minkoff,1962,tt10387292,director
11930,nm0591450,director,Rob Minkoff,1962,tt12617138,director
11931,nm0591450,director,Rob Minkoff,1962,tt1284839,director
11932,nm0591450,director,Rob Minkoff,1962,tt1541160,director
11933,nm0591450,director,Rob Minkoff,1962,tt1649747,director
11934,nm0591450,director,Rob Minkoff,1962,tt1830718,director
11935,nm0591450,director,Rob Minkoff,1962,tt4428398,director
11936,nm0591450,director,Rob Minkoff,1962,tt5562074,director
11937,nm0593420,director,Jamie Mitchell,\N,tt0220159,director
11938,nm0593420,director,Jamie Mitchell,\N,tt0220171,director
11939,nm0593420,director,Jamie Mitchell,\N,tt0324572,director
11940,nm0593420,director,Jamie Mitchell,\N,tt0329374,director
11941,nm0593420,director,Jamie Mitchell,\N,tt0444958,director
11942,nm0593420,director,Jamie Mitchell,\N,tt0444972,director
11943,nm0593420,director,Jamie Mitchell,\N,tt0600732,director
11944,nm0593420,director,Jamie Mitchell,\N,tt0600733,director
11945,nm0593420,director,Jamie Mitchell,\N,tt0600738,director
11946,nm0593420,director,Jamie Mitchell,\N,tt0600739,director
11947,nm0593420,director,Jamie Mitchell,\N,tt0600742,director
11948,nm0593420,director,Jamie Mitchell,\N,tt0600746,director
11949,nm0593420,director,Jamie Mitchell,\N,tt0600750,director
11950,nm0593420,director,Jamie Mitchell,\N,tt0600754,director
11951,nm0593420,director,Jamie Mitchell,\N,tt0600757,director
11952,nm0593420,director,Jamie Mitchell,\N,tt0600758,director
11953,nm0593420,director,Jamie Mitchell,\N,tt0600771,director
11954,nm0593420,director,Jamie Mitchell,\N,tt0600775,director
11955,nm0593420,director,Jamie Mitchell,\N,tt0600778,director
11956,nm0593420,director,Jamie Mitchell,\N,tt0600782,director
11957,nm0593420,director,Jamie Mitchell,\N,tt0600788,director
11958,nm0593420,director,Jamie Mitchell,\N,tt0600792,director
11959,nm0593420,director,Jamie Mitchell,\N,tt0600795,director
11960,nm0593420,director,Jamie Mitchell,\N,tt0600800,director
11961,nm0593420,director,Jamie Mitchell,\N,tt0600810,director
11962,nm0593420,director,Jamie Mitchell,\N,tt0633174,director
11963,nm0593420,director,Jamie Mitchell,\N,tt0716779,director
11964,nm0593420,director,Jamie Mitchell,\N,tt0716780,director
11965,nm0593420,director,Jamie Mitchell,\N,tt0716781,director
11966,nm0593420,director,Jamie Mitchell,\N,tt0716784,director
11967,nm0593420,director,Jamie Mitchell,\N,tt0716787,director
11968,nm0593420,director,Jamie Mitchell,\N,tt0716792,director
11969,nm0593420,director,Jamie Mitchell,\N,tt0716802,director
11970,nm0593420,director,Jamie Mitchell,\N,tt0716806,director
11971,nm0593420,director,Jamie Mitchell,\N,tt0716807,director
11972,nm0593420,director,Jamie Mitchell,\N,tt0776027,director
11973,nm0593420,director,Jamie Mitchell,\N,tt0781295,director
11974,nm0593420,director,Jamie Mitchell,\N,tt0781913,director
11975,nm0593420,director,Jamie Mitchell,\N,tt0789463,director
11976,nm0593420,director,Jamie Mitchell,\N,tt0793910,director
11977,nm0593420,director,Jamie Mitchell,\N,tt0816046,director
11978,nm0593420,director,Jamie Mitchell,\N,tt0842397,director
11979,nm0593420,director,Jamie Mitchell,\N,tt0897128,director
11980,nm0593420,director,Jamie Mitchell,\N,tt0910317,director
11981,nm0593420,director,Jamie Mitchell,\N,tt0921394,director
11982,nm0593420,director,Jamie Mitchell,\N,tt0967815,director
11983,nm0593420,director,Jamie Mitchell,\N,tt0973387,director
11984,nm0593420,director,Jamie Mitchell,\N,tt0976687,director
11985,nm0593420,director,Jamie Mitchell,\N,tt0976688,director
11986,nm0593420,director,Jamie Mitchell,\N,tt0976689,director
11987,nm0593420,director,Jamie Mitchell,\N,tt0976690,director
11988,nm0593420,director,Jamie Mitchell,\N,tt0976691,director
11989,nm0593420,director,Jamie Mitchell,\N,tt0976692,director
11990,nm0593420,director,Jamie Mitchell,\N,tt0976693,director
11991,nm0593420,director,Jamie Mitchell,\N,tt0976694,director
11992,nm0593420,director,Jamie Mitchell,\N,tt0976695,director
11993,nm0593420,director,Jamie Mitchell,\N,tt0976696,director
11994,nm0593420,director,Jamie Mitchell,\N,tt0976697,director
11995,nm0593420,director,Jamie Mitchell,\N,tt0976698,director
11996,nm0593420,director,Jamie Mitchell,\N,tt0976699,director
11997,nm0593420,director,Jamie Mitchell,\N,tt0976700,director
11998,nm0593420,director,Jamie Mitchell,\N,tt0976701,director
11999,nm0593420,director,Jamie Mitchell,\N,tt0976702,director
12000,nm0593420,director,Jamie Mitchell,\N,tt0986029,director
12001,nm0593420,director,Jamie Mitchell,\N,tt0986030,director
12002,nm0593420,director,Jamie Mitchell,\N,tt0986031,director
12003,nm0593420,director,Jamie Mitchell,\N,tt0986032,director
12004,nm0593420,director,Jamie Mitchell,\N,tt0986033,director
12005,nm0593420,director,Jamie Mitchell,\N,tt0986034,director
12006,nm0593420,director,Jamie Mitchell,\N,tt0991420,director
12007,nm0593420,director,Jamie Mitchell,\N,tt10187662,director
12008,nm0593420,director,Jamie Mitchell,\N,tt10207942,director
12009,nm0593420,director,Jamie Mitchell,\N,tt10207950,director
12010,nm0593420,director,Jamie Mitchell,\N,tt10351272,director
12011,nm0593420,director,Jamie Mitchell,\N,tt10359032,director
12012,nm0593420,director,Jamie Mitchell,\N,tt10359052,director
12013,nm0593420,director,Jamie Mitchell,\N,tt10365272,director
12014,nm0593420,director,Jamie Mitchell,\N,tt1052558,director
12015,nm0593420,director,Jamie Mitchell,\N,tt1052563,director
12016,nm0593420,director,Jamie Mitchell,\N,tt1052598,director
12017,nm0593420,director,Jamie Mitchell,\N,tt1052604,director
12018,nm0593420,director,Jamie Mitchell,\N,tt1052611,director
12019,nm0593420,director,Jamie Mitchell,\N,tt1052616,director
12020,nm0593420,director,Jamie Mitchell,\N,tt11142188,director
12021,nm0593420,director,Jamie Mitchell,\N,tt1115100,director
12022,nm0593420,director,Jamie Mitchell,\N,tt1125732,director
12023,nm0593420,director,Jamie Mitchell,\N,tt1125735,director
12024,nm0593420,director,Jamie Mitchell,\N,tt1125736,director
12025,nm0593420,director,Jamie Mitchell,\N,tt1125749,director
12026,nm0593420,director,Jamie Mitchell,\N,tt1125750,director
12027,nm0593420,director,Jamie Mitchell,\N,tt1139111,director
12028,nm0593420,director,Jamie Mitchell,\N,tt11498004,director
12029,nm0593420,director,Jamie Mitchell,\N,tt11498008,director
12030,nm0593420,director,Jamie Mitchell,\N,tt11691546,director
12031,nm0593420,director,Jamie Mitchell,\N,tt1195405,director
12032,nm0593420,director,Jamie Mitchell,\N,tt11980618,director
12033,nm0593420,director,Jamie Mitchell,\N,tt11980622,director
12034,nm0593420,director,Jamie Mitchell,\N,tt12246718,director
12035,nm0593420,director,Jamie Mitchell,\N,tt1257720,director
12036,nm0593420,director,Jamie Mitchell,\N,tt1273624,director
12037,nm0593420,director,Jamie Mitchell,\N,tt1273626,director
12038,nm0593420,director,Jamie Mitchell,\N,tt1273627,director
12039,nm0593420,director,Jamie Mitchell,\N,tt12759776,director
12040,nm0593420,director,Jamie Mitchell,\N,tt12759782,director
12041,nm0593420,director,Jamie Mitchell,\N,tt12759802,director
12042,nm0593420,director,Jamie Mitchell,\N,tt12759826,director
12043,nm0593420,director,Jamie Mitchell,\N,tt12867076,director
12044,nm0593420,director,Jamie Mitchell,\N,tt12867148,director
12045,nm0593420,director,Jamie Mitchell,\N,tt1302979,director
12046,nm0593420,director,Jamie Mitchell,\N,tt1331757,director
12047,nm0593420,director,Jamie Mitchell,\N,tt1331758,director
12048,nm0593420,director,Jamie Mitchell,\N,tt1331759,director
12049,nm0593420,director,Jamie Mitchell,\N,tt1333388,director
12050,nm0593420,director,Jamie Mitchell,\N,tt13357730,director
12051,nm0593420,director,Jamie Mitchell,\N,tt13357732,director
12052,nm0593420,director,Jamie Mitchell,\N,tt13357736,director
12053,nm0593420,director,Jamie Mitchell,\N,tt13540056,director
12054,nm0593420,director,Jamie Mitchell,\N,tt13540058,director
12055,nm0593420,director,Jamie Mitchell,\N,tt13695064,director
12056,nm0593420,director,Jamie Mitchell,\N,tt13695066,director
12057,nm0593420,director,Jamie Mitchell,\N,tt13871664,director
12058,nm0593420,director,Jamie Mitchell,\N,tt14020818,director
12059,nm0593420,director,Jamie Mitchell,\N,tt14020826,director
12060,nm0593420,director,Jamie Mitchell,\N,tt1408235,director
12061,nm0593420,director,Jamie Mitchell,\N,tt1415732,director
12062,nm0593420,director,Jamie Mitchell,\N,tt1416061,director
12063,nm0593420,director,Jamie Mitchell,\N,tt1420881,director
12064,nm0593420,director,Jamie Mitchell,\N,tt1425579,director
12065,nm0593420,director,Jamie Mitchell,\N,tt14433180,director
12066,nm0593420,director,Jamie Mitchell,\N,tt1472501,director
12067,nm0593420,director,Jamie Mitchell,\N,tt1472502,director
12068,nm0593420,director,Jamie Mitchell,\N,tt1548701,director
12069,nm0593420,director,Jamie Mitchell,\N,tt15820218,director
12070,nm0593420,director,Jamie Mitchell,\N,tt1588029,director
12071,nm0593420,director,Jamie Mitchell,\N,tt15893088,director
12072,nm0593420,director,Jamie Mitchell,\N,tt15893096,director
12073,nm0593420,director,Jamie Mitchell,\N,tt15893100,director
12074,nm0593420,director,Jamie Mitchell,\N,tt15893120,director
12075,nm0593420,director,Jamie Mitchell,\N,tt15893124,director
12076,nm0593420,director,Jamie Mitchell,\N,tt15893130,director
12077,nm0593420,director,Jamie Mitchell,\N,tt16262124,director
12078,nm0593420,director,Jamie Mitchell,\N,tt16262138,director
12079,nm0593420,director,Jamie Mitchell,\N,tt16262148,director
12080,nm0593420,director,Jamie Mitchell,\N,tt16262156,director
12081,nm0593420,director,Jamie Mitchell,\N,tt16262164,director
12082,nm0593420,director,Jamie Mitchell,\N,tt16262168,director
12083,nm0593420,director,Jamie Mitchell,\N,tt16262222,director
12084,nm0593420,director,Jamie Mitchell,\N,tt1631642,director
12085,nm0593420,director,Jamie Mitchell,\N,tt1644899,director
12086,nm0593420,director,Jamie Mitchell,\N,tt1688607,director
12087,nm0593420,director,Jamie Mitchell,\N,tt1688608,director
12088,nm0593420,director,Jamie Mitchell,\N,tt1688609,director
12089,nm0593420,director,Jamie Mitchell,\N,tt1688610,director
12090,nm0593420,director,Jamie Mitchell,\N,tt1699023,director
12091,nm0593420,director,Jamie Mitchell,\N,tt1708918,director
12092,nm0593420,director,Jamie Mitchell,\N,tt1711251,director
12093,nm0593420,director,Jamie Mitchell,\N,tt1713356,director
12094,nm0593420,director,Jamie Mitchell,\N,tt1738679,director
12095,nm0593420,director,Jamie Mitchell,\N,tt1743888,director
12096,nm0593420,director,Jamie Mitchell,\N,tt1751811,director
12097,nm0593420,director,Jamie Mitchell,\N,tt1755903,director
12098,nm0593420,director,Jamie Mitchell,\N,tt1755904,director
12099,nm0593420,director,Jamie Mitchell,\N,tt1755905,director
12100,nm0593420,director,Jamie Mitchell,\N,tt1777347,director
12101,nm0593420,director,Jamie Mitchell,\N,tt1780500,director
12102,nm0593420,director,Jamie Mitchell,\N,tt1780501,director
12103,nm0593420,director,Jamie Mitchell,\N,tt1780502,director
12104,nm0593420,director,Jamie Mitchell,\N,tt1780503,director
12105,nm0593420,director,Jamie Mitchell,\N,tt1780505,director
12106,nm0593420,director,Jamie Mitchell,\N,tt1780507,director
12107,nm0593420,director,Jamie Mitchell,\N,tt1780510,director
12108,nm0593420,director,Jamie Mitchell,\N,tt1780511,director
12109,nm0593420,director,Jamie Mitchell,\N,tt1780512,director
12110,nm0593420,director,Jamie Mitchell,\N,tt1780513,director
12111,nm0593420,director,Jamie Mitchell,\N,tt1780515,director
12112,nm0593420,director,Jamie Mitchell,\N,tt1780516,director
12113,nm0593420,director,Jamie Mitchell,\N,tt1780518,director
12114,nm0593420,director,Jamie Mitchell,\N,tt1780519,director
12115,nm0593420,director,Jamie Mitchell,\N,tt1781805,director
12116,nm0593420,director,Jamie Mitchell,\N,tt1909101,director
12117,nm0593420,director,Jamie Mitchell,\N,tt2137286,director
12118,nm0593420,director,Jamie Mitchell,\N,tt2151261,director
12119,nm0593420,director,Jamie Mitchell,\N,tt2151263,director
12120,nm0593420,director,Jamie Mitchell,\N,tt2178629,director
12121,nm0593420,director,Jamie Mitchell,\N,tt2178631,director
12122,nm0593420,director,Jamie Mitchell,\N,tt2178633,director
12123,nm0593420,director,Jamie Mitchell,\N,tt2178641,director
12124,nm0593420,director,Jamie Mitchell,\N,tt2319421,director
12125,nm0593420,director,Jamie Mitchell,\N,tt2326992,director
12126,nm0593420,director,Jamie Mitchell,\N,tt2340556,director
12127,nm0593420,director,Jamie Mitchell,\N,tt2340558,director
12128,nm0593420,director,Jamie Mitchell,\N,tt2365505,director
12129,nm0593420,director,Jamie Mitchell,\N,tt2366105,director
12130,nm0593420,director,Jamie Mitchell,\N,tt2452558,director
12131,nm0593420,director,Jamie Mitchell,\N,tt2631832,director
12132,nm0593420,director,Jamie Mitchell,\N,tt2631834,director
12133,nm0593420,director,Jamie Mitchell,\N,tt2656938,director
12134,nm0593420,director,Jamie Mitchell,\N,tt2661314,director
12135,nm0593420,director,Jamie Mitchell,\N,tt2722828,director
12136,nm0593420,director,Jamie Mitchell,\N,tt2723540,director
12137,nm0593420,director,Jamie Mitchell,\N,tt2793576,director
12138,nm0593420,director,Jamie Mitchell,\N,tt2793578,director
12139,nm0593420,director,Jamie Mitchell,\N,tt2954820,director
12140,nm0593420,director,Jamie Mitchell,\N,tt3006300,director
12141,nm0593420,director,Jamie Mitchell,\N,tt3006350,director
12142,nm0593420,director,Jamie Mitchell,\N,tt3018296,director
12143,nm0593420,director,Jamie Mitchell,\N,tt3053074,director
12144,nm0593420,director,Jamie Mitchell,\N,tt3097344,director
12145,nm0593420,director,Jamie Mitchell,\N,tt3139858,director
12146,nm0593420,director,Jamie Mitchell,\N,tt3254374,director
12147,nm0593420,director,Jamie Mitchell,\N,tt3259912,director
12148,nm0593420,director,Jamie Mitchell,\N,tt3331730,director
12149,nm0593420,director,Jamie Mitchell,\N,tt3410406,director
12150,nm0593420,director,Jamie Mitchell,\N,tt3519074,director
12151,nm0593420,director,Jamie Mitchell,\N,tt3532084,director
12152,nm0593420,director,Jamie Mitchell,\N,tt3594120,director
12153,nm0593420,director,Jamie Mitchell,\N,tt3594134,director
12154,nm0593420,director,Jamie Mitchell,\N,tt3669558,director
12155,nm0593420,director,Jamie Mitchell,\N,tt3710072,director
12156,nm0593420,director,Jamie Mitchell,\N,tt3715850,director
12157,nm0593420,director,Jamie Mitchell,\N,tt3715852,director
12158,nm0593420,director,Jamie Mitchell,\N,tt3719340,director
12159,nm0593420,director,Jamie Mitchell,\N,tt3727176,director
12160,nm0593420,director,Jamie Mitchell,\N,tt3776652,director
12161,nm0593420,director,Jamie Mitchell,\N,tt3776656,director
12162,nm0593420,director,Jamie Mitchell,\N,tt3776660,director
12163,nm0593420,director,Jamie Mitchell,\N,tt3776662,director
12164,nm0593420,director,Jamie Mitchell,\N,tt3776664,director
12165,nm0593420,director,Jamie Mitchell,\N,tt3785704,director
