,index,DFL_title,tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,newurl,mpaarating,rlsdt,budget,worldwide,DIR_COUNT,DIR_AGE,DIR_RTG,DIR_FILM_COUNT,WTR_COUNT,WTR_AGE,WTR_FILM_COUNT,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,fi,history,horror,music,musical,mystery,news,romance,sci,sport,thriller,western,newmpaarating_G,newmpaarating_Not Rated,newmpaarating_PG,newmpaarating_PG-13,budget_adj,worldwide_adj,ROI,rlsdt_dt,rlsdt_mo,rlsdt_day,rlsdt_daynm,rlsdt_dayofwk,rlsdt_season,rlsdt_season_NM
281,282,The Adventures of Huck Finn,tt0106223,movie,The Adventures of Huck Finn,1993,108,"Adventure,Comedy,Drama",6.2,8501.0,https://www.imdb.com/title/tt0106223,PG,1993-04-02 00:00:00,"$6,500,000 (estimated)","$24,103,594",1.0,31.0,6.0,1.0,1.0,158.0,38.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6500000,24103594,2.70824523076923,1993-04-02,4.0,2.0,Friday,6.0,1.0,Spring
282,283,The Adventures of Huck Finn,tt2081266,movie,The Adventures of Huck Finn,2012,99,"Adventure,Family",5.8,336.0,https://www.imdb.com/title/tt2081266,PG,2012-12-20 00:00:00,"€6,500,000 (estimated)","$1,217,451",1.0,55.0,6.1000000000000005,6.0,2.0,115.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6500000,1217451,-0.8126998461538462,2012-12-20,12.0,20.0,Thursday,5.0,3.0,Fall
283,284,The Adventures Of Ichabod And Mr. Toad,tt0041094,movie,The Adventures of Ichabod and Mr. Toad,1949,68,"Animation,Comedy,Family",6.9,15232.0,https://www.imdb.com/title/tt0041094,Approved,1950-01-06 00:00:00,error,error,3.0,41.66666666666666,7.2,3.0,3.0,100.0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1950-01-06,1.0,6.0,Friday,6.0,4.0,Winter
284,285,The African Lion,tt0047803,movie,The African Lion,1955,75,"Documentary,Family",7.2,467.0,https://www.imdb.com/title/tt0047803,G,1955-09-14 00:00:00,error,error,1.0,43.0,7.216666666666666,6.0,2.0,54.5,24.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1955-09-14,9.0,14.0,Wednesday,4.0,2.0,Summer
285,286,The Apple Dumpling Gang,tt0072653,movie,The Apple Dumpling Gang,1975,100,"Comedy,Family,Western",6.4,5738.0,https://www.imdb.com/title/tt0072653,G,1975-07-01 00:00:00,error,"$36,853,000",1.0,56.0,6.433333333333334,12.0,2.0,50.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,36853000,,1975-07-01,7.0,1.0,Tuesday,3.0,2.0,Summer
286,287,The Apple Dumpling Gang Rides Again,tt0078790,movie,The Apple Dumpling Gang Rides Again,1979,88,"Comedy,Family,Western",6.0,2845.0,https://www.imdb.com/title/tt0078790,G,1979-06-27 00:00:00,"$5,450,000 (estimated)","$20,931,111",1.0,50.0,5.87,10.0,2.0,54.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5450000,20931111,2.840570825688073,1979-06-27,6.0,27.0,Wednesday,4.0,1.0,Spring
287,288,The Aristocats,tt0065421,movie,The Aristocats,1970,78,"Adventure,Animation,Comedy",7.1,101407.0,https://www.imdb.com/title/tt0065421,G,1970-12-24 00:00:00,"$4,000,000 (estimated)","$35,459,543",1.0,61.0,7.35,4.0,5.0,54.8,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4000000,35459543,7.86488575,1970-12-24,12.0,24.0,Thursday,5.0,3.0,Fall
288,289,The Barefoot Executive,tt0066811,movie,The Barefoot Executive,1971,96,"Comedy,Family",5.9,1899.0,https://www.imdb.com/title/tt0066811,G,1971-03-17 00:00:00,error,error,1.0,44.0,6.15,2.0,4.0,44.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1971-03-17,3.0,17.0,Wednesday,4.0,4.0,Winter
289,290,The Bears And I,tt0071199,movie,The Bears and I,1974,89,"Drama,Family",6.2,446.0,https://www.imdb.com/title/tt0071199,G,1974-07-31 00:00:00,error,error,1.0,50.0,6.14,5.0,3.0,63.5,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1974-07-31,7.0,31.0,Wednesday,4.0,2.0,Summer
290,291,The BFG,tt3691740,movie,The BFG,2016,117,"Adventure,Family,Fantasy",6.4,84180.0,https://www.imdb.com/title/tt3691740,PG,2016-07-01 00:00:00,"$140,000,000 (estimated)","$195,243,411",1.0,70.0,7.345161290322578,31.0,2.0,83.0,14.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000000,195243411,0.3945957928571428,2016-07-01,7.0,1.0,Friday,6.0,2.0,Summer
291,292,The Big Green,tt0112499,movie,The Big Green,1995,100,"Comedy,Family,Sport",5.5,10045.0,https://www.imdb.com/title/tt0112499,PG,1995-09-29 00:00:00,"$12,000,000 (estimated)","$17,736,619",1.0,37.0,6.584294088531414,0.0,3.0,54.5,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12000000,17736619,0.4780515833333333,1995-09-29,9.0,29.0,Friday,6.0,2.0,Summer
292,293,The Biscuit Eater,tt0032254,movie,The Biscuit Eater,1940,81,"Drama,Family",7.2,222.0,https://www.imdb.com/title/tt0032254,Passed,1940-05-24 00:00:00,error,error,1.0,44.0,6.25,2.0,3.0,45.66666666666666,42.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1940-05-24,5.0,24.0,Friday,6.0,1.0,Spring
293,294,The Biscuit Eater,tt0068276,movie,The Biscuit Eater,1972,90,"Drama,Family",5.8,433.0,https://www.imdb.com/title/tt0068276,G,1972-03-22 00:00:00,error,error,1.0,43.0,6.25,2.0,2.0,70.0,4.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1972-03-22,3.0,22.0,Wednesday,4.0,4.0,Winter
294,295,The Black Cauldron,tt0088814,movie,The Black Cauldron,1985,80,"Action,Adventure,Animation",6.4,35274.0,https://www.imdb.com/title/tt0088814,PG,1985-07-24 00:00:00,"$44,000,000 (estimated)","$21,288,692",2.0,66.0,7.3,1.0,4.0,60.66666666666666,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44000000,21288692,-0.5161660909090909,1985-07-24,7.0,24.0,Wednesday,4.0,2.0,Summer
295,296,The Black Hole,tt0078869,movie,The Black Hole,1979,98,"Action,Sci-Fi",5.9,25204.0,https://www.imdb.com/title/tt0078869,PG,1979-12-21 00:00:00,"$20,000,000 (estimated)","$35,841,901",1.0,45.0,5.750000000000001,4.0,4.0,56.5,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20000000,35841901,0.79209505,1979-12-21,12.0,21.0,Friday,6.0,3.0,Fall
296,297,The Boatniks,tt0065482,movie,The Boatniks,1970,99,"Comedy,Family",5.5,771.0,https://www.imdb.com/title/tt0065482,G,1970-07-01 00:00:00,error,error,1.0,51.0,6.5,9.0,2.0,46.5,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1970-07-01,7.0,1.0,Wednesday,4.0,2.0,Summer
297,298,The Boys: The Sherman Brothers' Story,tt1015971,movie,The Boys,2009,101,Documentary,7.7,1139.0,https://www.imdb.com/title/tt1015971,PG,2009-04-24 00:00:00,error,"$55,513",2.0,47.0,6.584294088531414,0.0,3.0,54.5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55513,,2009-04-24,4.0,24.0,Friday,6.0,1.0,Spring
298,299,The Brave Little Toaster,tt0092695,movie,The Brave Little Toaster,1987,90,"Adventure,Animation,Family",7.3,25409.0,https://www.imdb.com/title/tt0092695,G,1987-07-10 00:00:00,"$2,300,000 (estimated)",error,1.0,31.0,6.584294088531414,0.0,3.0,37.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2300000,0,-1.0,1987-07-10,7.0,10.0,Friday,6.0,2.0,Summer
299,300,The Castaway Cowboy,tt0071288,movie,The Castaway Cowboy,1974,91,"Comedy,Family,Western",5.8,703.0,https://www.imdb.com/title/tt0071288,G,1974-08-01 00:00:00,error,error,1.0,45.0,5.92,5.0,3.0,53.333333333333336,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,1974-08-01,8.0,1.0,Thursday,5.0,2.0,Summer
300,301,The Cat from Outer Space,tt0077305,movie,The Cat from Outer Space,1978,104,"Comedy,Family,Sci-Fi",6.0,5121.0,https://www.imdb.com/title/tt0077305,G,1978-06-09 00:00:00,"$4,000,000 (estimated)",error,1.0,59.0,6.446666666666668,15.0,1.0,66.0,3.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4000000,0,-1.0,1978-06-09,6.0,9.0,Friday,6.0,1.0,Spring
301,303,The Chronicles of Narnia: Prince Caspian,tt0499448,movie,The Chronicles of Narnia: Prince Caspian,2008,150,"Action,Adventure,Family",6.5,206258.0,https://www.imdb.com/title/tt0499448,PG,2008-05-16 00:00:00,"$225,000,000 (estimated)","$419,665,568",1.0,42.0,7.366666666666667,3.0,3.0,62.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,225000000,419665568,0.8651803022222222,2008-05-16,5.0,16.0,Friday,6.0,1.0,Spring
302,304,The Computer Wore Tennis Shoes,tt0065566,movie,The Computer Wore Tennis Shoes,1969,91,"Comedy,Family,Sci-Fi",6.0,5185.0,https://www.imdb.com/title/tt0065566,G,1969-12-24 00:00:00,error,error,1.0,42.0,6.3,1.0,1.0,43.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,1969-12-24,12.0,24.0,Wednesday,4.0,3.0,Fall
303,305,The Country Bears,tt0276033,movie,The Country Bears,2002,88,"Comedy,Family,Music",4.2,5538.0,https://www.imdb.com/title/tt0276033,G,2002-07-26 00:00:00,"$35,000,000 (estimated)","$18,012,097",1.0,42.0,6.584294088531414,0.0,1.0,54.5,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,35000000,18012097,-0.4853686571428571,2002-07-26,7.0,26.0,Friday,6.0,2.0,Summer
304,306,The Crimson Wing: Mystery of the Flamingos,tt0902967,movie,The Crimson Wing: Mystery of the Flamingos,2008,78,Documentary,7.3,1263.0,https://www.imdb.com/title/tt0902967,G,2009-09-25 00:00:00,error,"$1,783,519",2.0,37.0,6.584294088531414,0.0,1.0,54.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1783519,,2009-09-25,9.0,25.0,Friday,6.0,2.0,Summer
305,307,The Devil and Max Devlin,tt0082263,movie,The Devil and Max Devlin,1981,96,"Comedy,Family,Fantasy",5.0,1295.0,https://www.imdb.com/title/tt0082263,PG,1981-03-06 00:00:00,error,"$16,000,000",1.0,44.0,4.8,5.0,2.0,52.0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16000000,,1981-03-06,3.0,6.0,Friday,6.0,4.0,Winter
306,308,The Duke,tt0196516,movie,The Duke,1999,88,"Comedy,Drama,Family",4.5,539.0,https://www.imdb.com/title/tt0196516,G,1999-12-17 00:00:00,error,error,1.0,47.0,5.8,1.0,3.0,54.5,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1999-12-17,12.0,17.0,Friday,6.0,3.0,Fall
307,309,The Emperor's New Groove,tt0120917,movie,The Emperor's New Groove,2000,78,"Adventure,Animation,Comedy",7.4,196431.0,https://www.imdb.com/title/tt0120917,G,2000-12-15 00:00:00,"$100,000,000 (estimated)","$169,661,687",1.0,40.0,6.9,1.0,5.0,31.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100000000,169661687,0.69661687,2000-12-15,12.0,15.0,Friday,6.0,3.0,Fall
308,310,The Fighting Prince of Donegal,tt0060408,movie,The Fighting Prince of Donegal,1966,110,"Adventure,Biography,Family",6.1,387.0,https://www.imdb.com/title/tt0060408,Not Rated,1966-10-01 00:00:00,error,error,1.0,38.0,6.584294088531414,0.0,2.0,50.5,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1966-10-01,10.0,1.0,Saturday,7.0,3.0,Fall
309,311,The Finest Hours,tt2025690,movie,The Finest Hours,2016,117,"Action,Drama,History",6.7,65647.0,https://www.imdb.com/title/tt2025690,PG-13,2016-01-29 00:00:00,"$80,000,000 (estimated)","$52,099,090",1.0,49.0,6.475,4.0,5.0,54.5,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80000000,52099090,-0.348761375,2016-01-29,1.0,29.0,Friday,6.0,4.0,Winter
310,312,The Fox and the Hound,tt0082406,movie,The Fox and the Hound,1981,83,"Adventure,Animation,Drama",7.3,90978.0,https://www.imdb.com/title/tt0082406,G,1981-07-10 00:00:00,"$12,000,000 (estimated)","$63,456,988",5.0,70.25,6.584294088531414,0.0,1.0,70.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12000000,63456988,4.2880823333333336,1981-07-10,7.0,10.0,Friday,6.0,2.0,Summer
311,313,The Game Plan,tt0492956,movie,The Game Plan,2007,110,"Comedy,Family,Sport",6.2,64940.0,https://www.imdb.com/title/tt0492956,PG,2007-09-28 00:00:00,"$22,000,000 (estimated)","$147,880,543",1.0,47.0,6.4,1.0,3.0,41.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22000000,147880543,5.721842863636364,2007-09-28,9.0,28.0,Friday,6.0,2.0,Summer
312,314,The Gnome-Mobile,tt0061715,movie,The Gnome-Mobile,1967,84,"Adventure,Family,Fantasy",6.5,2190.0,https://www.imdb.com/title/tt0061715,Approved,1967-07-19 00:00:00,error,error,1.0,62.0,6.497058823529411,34.0,2.0,64.0,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1967-07-19,7.0,19.0,Wednesday,4.0,2.0,Summer
313,315,The Good Dinosaur,tt1979388,movie,The Good Dinosaur,2015,93,"Adventure,Animation,Comedy",6.7,111863.0,https://www.imdb.com/title/tt1979388,PG,2015-11-25 00:00:00,"$200,000,000 (estimated)","$332,207,671",1.0,38.0,6.584294088531414,0.0,5.0,53.5,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200000000,332207671,0.661038355,2015-11-25,11.0,25.0,Wednesday,4.0,3.0,Fall
314,316,The Great Locomotive Chase,tt0049279,movie,The Great Locomotive Chase,1956,85,"Action,Adventure,Family",6.9,1198.0,https://www.imdb.com/title/tt0049279,Approved,1956-08-17 00:00:00,"$2,500,000 (estimated)",error,1.0,51.0,5.766666666666667,3.0,1.0,55.0,6.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2500000,0,-1.0,1956-08-17,8.0,17.0,Friday,6.0,2.0,Summer
315,317,The Great Mouse Detective,tt0091149,movie,The Great Mouse Detective,1986,74,"Adventure,Animation,Family",7.2,48658.0,https://www.imdb.com/title/tt0091149,G,1986-07-02 00:00:00,"$14,000,000 (estimated)","$38,625,550",4.0,42.75,6.584294088531414,0.0,2.0,47.5,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14000000,38625550,1.758967857142857,1986-07-02,7.0,2.0,Wednesday,4.0,2.0,Summer
317,319,The Greatest Game Ever Played,tt0388980,movie,The Greatest Game Ever Played,2005,120,"Biography,Drama,Sport",7.4,30200.0,https://www.imdb.com/title/tt0388980,PG,2005-09-30 00:00:00,"$26,000,000 (estimated)","$15,431,177",1.0,50.0,6.584294088531414,0.0,1.0,52.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26000000,15431177,-0.4064931923076923,2005-09-30,9.0,30.0,Friday,6.0,2.0,Summer
318,320,The Happiest Millionaire,tt0061749,movie,The Happiest Millionaire,1967,141,"Comedy,Family,Musical",6.6,2116.0,https://www.imdb.com/title/tt0061749,Approved,1968-07-10 00:00:00,error,error,1.0,48.0,6.533333333333334,6.0,3.0,58.66666666666666,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,1968-07-10,7.0,10.0,Wednesday,4.0,2.0,Summer
319,321,The Haunted Mansion,tt0338094,movie,The Haunted Mansion,2003,99,"Comedy,Family,Fantasy",5.1,47909.0,https://www.imdb.com/title/tt0338094,PG,2003-11-26 00:00:00,"$90,000,000 (estimated)","$182,290,266",1.0,41.0,6.666666666666667,3.0,1.0,54.5,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90000000,182290266,1.0254474,2003-11-26,11.0,26.0,Wednesday,4.0,3.0,Fall
320,322,The Horse In The Gray Flannel Suit,tt0063091,movie,The Horse in the Gray Flannel Suit,1968,113,"Comedy,Drama,Family",6.3,1002.0,https://www.imdb.com/title/tt0063091,G,1970-06-19 00:00:00,error,error,1.0,49.0,6.525,8.0,2.0,64.5,7.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1970-06-19,6.0,19.0,Friday,6.0,1.0,Spring
321,323,The Hunchback of Notre Dame,tt0116583,movie,The Hunchback of Notre Dame,1996,91,"Animation,Drama,Family",7.0,152908.0,https://www.imdb.com/title/tt0116583,G,1996-06-21 00:00:00,"$100,000,000 (estimated)","$325,338,851",2.0,34.5,8.1,1.0,4.0,120.5,38.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100000000,325338851,2.25338851,1996-06-21,6.0,21.0,Friday,6.0,1.0,Spring
322,324,The Incredible Journey,tt0057180,movie,The Incredible Journey,1963,80,"Adventure,Drama,Family",7.1,4593.0,https://www.imdb.com/title/tt0057180,G,1963-11-20 00:00:00,error,error,1.0,42.0,6.333333333333333,3.0,2.0,48.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1963-11-20,11.0,20.0,Wednesday,4.0,3.0,Fall
323,325,The Incredibles,tt0317705,movie,The Incredibles,2004,115,"Action,Adventure,Animation",8.1,701249.0,https://www.imdb.com/title/tt0317705,PG,2004-11-05 00:00:00,"$92,000,000 (estimated)","$631,607,053",1.0,47.0,8.1,1.0,3.0,54.5,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92000000,631607053,5.865294054347826,2004-11-05,11.0,5.0,Friday,6.0,3.0,Fall
324,326,The Island at the Top of the World,tt0071671,movie,The Island at the Top of the World,1974,93,"Adventure,Family,Fantasy",6.2,2733.0,https://www.imdb.com/title/tt0071671,G,1974-12-20 00:00:00,"$8,000,000 (estimated)",error,1.0,69.0,6.499999999999999,39.0,2.0,59.5,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8000000,0,-1.0,1974-12-20,12.0,20.0,Friday,6.0,3.0,Fall
325,327,The Journey of Natty Gann,tt0089385,movie,The Journey of Natty Gann,1985,101,"Adventure,Family",7.0,6047.0,https://www.imdb.com/title/tt0089385,PG,1985-09-27 00:00:00,error,"$9,708,373",1.0,40.0,6.074999999999999,4.0,1.0,54.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9708373,,1985-09-27,9.0,27.0,Friday,6.0,2.0,Summer
326,328,The Jungle Book 2,tt0283426,movie,The Jungle Book 2,2003,72,"Adventure,Animation,Comedy",5.3,16152.0,https://www.imdb.com/title/tt0283426,G,2003-02-14 00:00:00,"$20,000,000 (estimated)","$186,303,759",1.0,47.0,6.584294088531414,0.0,5.0,55.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20000000,186303759,8.31518795,2003-02-14,2.0,14.0,Friday,6.0,4.0,Winter
327,329,The Kid,tt0219854,movie,The Kid,2000,104,"Comedy,Family,Fantasy",6.1,41871.0,https://www.imdb.com/title/tt0219854,PG,2000-07-07 00:00:00,"$65,000,000 (estimated)","$110,317,580",1.0,37.0,5.742857142857143,7.0,1.0,40.0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65000000,110317580,0.6971935384615384,2000-07-07,7.0,7.0,Friday,6.0,2.0,Summer
328,330,The Last Flight Of Noah's Ark,tt0081031,movie,The Last Flight of Noah's Ark,1980,97,"Adventure,Family",5.7,1387.0,https://www.imdb.com/title/tt0081031,G,1980-06-25 00:00:00,"$6,000,000 (estimated)","$11,000,000",1.0,53.0,6.528571428571429,7.0,4.0,61.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6000000,11000000,0.8333333333333334,1980-06-25,6.0,25.0,Wednesday,4.0,1.0,Spring
329,331,The Legend of Lobo,tt0056173,movie,The Legend of Lobo,1962,67,"Adventure,Family",6.8,533.0,https://www.imdb.com/title/tt0056173,Approved,1962-11-07 00:00:00,error,error,1.0,50.0,7.06,10.0,2.0,76.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1962-11-07,11.0,7.0,Wednesday,4.0,3.0,Fall
330,332,The Light in the Forest,tt0051864,movie,The Light in the Forest,1958,83,"Adventure,Drama,Family",6.5,605.0,https://www.imdb.com/title/tt0051864,Unrated,1958-07-08 00:00:00,error,error,1.0,48.0,6.584294088531414,0.0,2.0,62.5,3.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1958-07-08,7.0,8.0,Tuesday,3.0,2.0,Summer
331,333,The Lion King,tt0110357,movie,The Lion King,1994,88,"Adventure,Animation,Drama",8.5,1015483.0,https://www.imdb.com/title/tt0110357,G,1994-06-24 00:00:00,"$45,000,000 (estimated)","$1,063,611,805",2.0,38.5,6.584294088531414,0.0,4.0,48.66666666666666,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45000000,1063611805,22.635817888888887,1994-06-24,6.0,24.0,Friday,6.0,1.0,Spring
332,334,The Lion King,tt6105098,movie,The Lion King,2019,118,"Adventure,Animation,Drama",6.9,235181.0,https://www.imdb.com/title/tt6105098,PG,2019-07-19 00:00:00,"$260,000,000 (estimated)","$1,662,899,439",1.0,53.0,6.916666666666667,6.0,4.0,63.66666666666666,5.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,260000000,1662899439,5.395767073076923,2019-07-19,7.0,19.0,Friday,6.0,2.0,Summer
333,335,The Little Mermaid,tt0097757,movie,The Little Mermaid,1989,83,"Adventure,Animation,Comedy",7.6,253875.0,https://www.imdb.com/title/tt0097757,G,1989-11-17 00:00:00,"$40,000,000 (estimated)","$211,343,479",2.0,36.0,7.2,1.0,4.0,87.66666666666667,38.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40000000,211343479,4.283586975,1989-11-17,11.0,17.0,Friday,6.0,3.0,Fall
334,336,The Littlest Horse Thieves,tt0076320,movie,The Littlest Horse Thieves,1976,104,"Drama,Family",7.0,396.0,https://www.imdb.com/title/tt0076320,G,1977-03-11 00:00:00,error,error,1.0,49.0,6.5200000000000005,5.0,2.0,53.5,12.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1977-03-11,3.0,11.0,Friday,6.0,4.0,Winter
335,337,The Littlest Outlaw,tt0048304,movie,The Littlest Outlaw,1955,73,"Drama,Family",6.2,252.0,https://www.imdb.com/title/tt0048304,Not Rated,1955-12-22 00:00:00,error,error,1.0,46.0,6.808695652173912,23.0,2.0,43.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1955-12-22,12.0,22.0,Thursday,5.0,3.0,Fall
336,338,The Living Desert,tt0046008,movie,The Living Desert,1953,69,"Documentary,Family",7.4,1495.0,https://www.imdb.com/title/tt0046008,G,1953-11-10 00:00:00,error,error,1.0,41.0,7.125,4.0,2.0,52.5,22.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1953-11-10,11.0,10.0,Tuesday,3.0,3.0,Fall
337,339,The Lizzie McGuire Movie,tt0306841,movie,The Lizzie McGuire Movie,2003,94,"Adventure,Comedy,Family",5.5,39152.0,https://www.imdb.com/title/tt0306841,PG,2003-05-02 00:00:00,"$17,000,000 (estimated)","$55,534,455",1.0,41.0,7.2,1.0,4.0,45.0,4.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,55534455,2.266732647058824,2003-05-02,5.0,2.0,Friday,6.0,1.0,Spring
338,340,The Lone Ranger,tt1210819,movie,The Lone Ranger,2013,150,"Action,Adventure,Western",6.4,230467.0,https://www.imdb.com/title/tt1210819,PG-13,2013-07-03 00:00:00,"$215,000,000 (estimated)","$260,502,115",1.0,49.0,7.0125,8.0,3.0,52.5,16.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,215000000,260502115,0.2116377441860465,2013-07-03,7.0,3.0,Wednesday,4.0,2.0,Summer
339,341,The Love Bug,tt0064603,movie,The Love Bug,1968,108,"Comedy,Family,Sport",6.5,15755.0,https://www.imdb.com/title/tt0064603,G,1969-03-13 00:00:00,error,"$51,264,022",1.0,63.0,6.505555555555556,36.0,3.0,56.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,51264022,,1969-03-13,3.0,13.0,Thursday,5.0,4.0,Winter
