,nconst,writer,primaryName,birthYear,tconst,category,primaryTitle,runtimeMinutes,genres,mpaarating,rlsdt_dt,startYear,rlsdt_mo,rlsdt_day,rlsdt_daynm,budget_adj,worldwide_adj,ROI,averageRating,numVotes,_merge,age
52701,nm0866572,writer,Maurice Tombragel,1913.0,tt0039580,writer,The Lone Wolf in Mexico,69.0,"Action,Adventure,Comedy",Approved,1947-01-16,1947.0,1.0,16.0,Thursday,0.0,0.0,,6.4,56.0,both,34.0
52702,nm0866572,writer,Maurice Tombragel,1913.0,tt0040254,writer,The Creeper,64.0,"Adventure,Horror",Approved,1948-09-01,1948.0,9.0,1.0,Wednesday,0.0,0.0,,4.9,233.0,both,35.0
52703,nm0866572,writer,Maurice Tombragel,1913.0,tt0040437,writer,Highway 13,58.0,Drama,Passed,1948-12-28,1948.0,12.0,28.0,Tuesday,0.0,0.0,,6.2,105.0,both,35.0
52704,nm0866572,writer,Maurice Tombragel,1913.0,tt0040710,writer,The Prince of Thieves,72.0,"Action,Adventure,Drama",Approved,1948-01-17,1948.0,1.0,17.0,Saturday,400000.0,0.0,-1.0,5.5,119.0,both,35.0
52705,nm0866572,writer,Maurice Tombragel,1913.0,tt0040733,writer,The Return of the Whistler,60.0,"Film-Noir,Mystery",Approved,1948-03-18,1948.0,3.0,18.0,Thursday,0.0,0.0,,6.3,391.0,both,35.0
52706,nm0866572,writer,Maurice Tombragel,1913.0,tt0040879,writer,Thunder in the Pines,61.0,Western,Approved,1948-11-11,1948.0,11.0,11.0,Thursday,0.0,0.0,,6.3,68.0,both,35.0
52707,nm0866572,writer,Maurice Tombragel,1913.0,tt0040896,writer,Trapped by Boston Blackie,67.0,Mystery,Approved,1948-05-13,1948.0,5.0,13.0,Thursday,0.0,0.0,,6.4,289.0,both,35.0
52708,nm0866572,writer,Maurice Tombragel,1913.0,tt0041133,writer,"Arson, Inc.",63.0,"Action,Crime,Drama",Passed,1949-06-24,1949.0,6.0,24.0,Friday,0.0,0.0,,5.1,202.0,both,36.0
52709,nm0866572,writer,Maurice Tombragel,1913.0,tt0041199,writer,Boston Blackie's Chinese Venture,59.0,"Crime,Drama,Mystery",Approved,1949-03-02,1949.0,3.0,2.0,Wednesday,0.0,0.0,,6.1,298.0,both,36.0
52710,nm0866572,writer,Maurice Tombragel,1913.0,tt0042337,writer,Colorado Ranger,59.0,Western,Approved,1950-05-12,1950.0,5.0,12.0,Friday,0.0,0.0,,5.1,49.0,both,37.0
52711,nm0866572,writer,Maurice Tombragel,1913.0,tt0042356,writer,Crooked River,56.0,Western,Approved,1950-06-09,1950.0,6.0,9.0,Friday,0.0,0.0,,5.4,57.0,both,37.0
52712,nm0866572,writer,Maurice Tombragel,1913.0,tt0042374,writer,The Daltons' Women,70.0,Western,Passed,1950-02-25,1950.0,2.0,25.0,Saturday,0.0,0.0,,6.3,76.0,both,37.0
52713,nm0866572,writer,Maurice Tombragel,1913.0,tt0042448,writer,Fast on the Draw,55.0,Western,Passed,1950-06-30,1950.0,6.0,30.0,Friday,0.0,0.0,,5.4,48.0,both,37.0
52714,nm0866572,writer,Maurice Tombragel,1913.0,tt0042576,writer,Hostile Country,59.0,Western,Approved,1950-03-24,1950.0,3.0,24.0,Friday,0.0,0.0,,5.3,53.0,both,37.0
52715,nm0866572,writer,Maurice Tombragel,1913.0,tt0042714,writer,Marshal of Heldorado,63.0,Western,Approved,1950-04-21,1950.0,4.0,21.0,Friday,0.0,0.0,,5.9,55.0,both,37.0
52716,nm0866572,writer,Maurice Tombragel,1913.0,tt0042751,writer,Motor Patrol,67.0,"Comedy,Crime,Drama",Passed,1950-05-12,1950.0,5.0,12.0,Friday,0.0,0.0,,5.6,104.0,both,37.0
52717,nm0866572,writer,Maurice Tombragel,1913.0,tt0043125,writer,West of the Brazos,58.0,Western,Passed,1950-06-02,1950.0,6.0,2.0,Friday,0.0,0.0,,6.0,46.0,both,37.0
52718,nm0866572,writer,Maurice Tombragel,1913.0,tt0043705,writer,Kentucky Jubilee,72.0,"Comedy,Music",Approved,1951-05-18,1951.0,5.0,18.0,Friday,0.0,0.0,,5.5,26.0,both,38.0
52719,nm0866572,writer,Maurice Tombragel,1913.0,tt0043729,writer,Lawless Cowboys,58.0,Western,Approved,1951-11-07,1951.0,11.0,7.0,Wednesday,0.0,0.0,,6.5,18.0,both,38.0
52720,nm0866572,writer,Maurice Tombragel,1913.0,tt0043779,writer,Man from Sonora,54.0,Western,Passed,1951-03-11,1951.0,3.0,11.0,Sunday,0.0,0.0,,6.2,59.0,both,38.0
52721,nm0866572,writer,Maurice Tombragel,1913.0,tt0044405,writer,Behind Southern Lines,51.0,"Action,Adventure,War",Approved,1952-11-02,1952.0,11.0,2.0,Sunday,0.0,0.0,,6.0,20.0,both,39.0
52722,nm0866572,writer,Maurice Tombragel,1913.0,tt0044639,writer,The Frontier Phantom,55.0,Western,error,1952-02-02,1952.0,2.0,2.0,Saturday,0.0,0.0,,6.3,52.0,both,39.0
52724,nm0866572,writer,Maurice Tombragel,1913.0,tt0044965,writer,Night Raiders,52.0,Western,Passed,1952-02-03,1952.0,2.0,3.0,Sunday,0.0,0.0,,6.1,40.0,both,39.0
52725,nm0866572,writer,Maurice Tombragel,1913.0,tt0045344,writer,The Yellow Haired Kid,52.0,Western,error,1952-11-02,1952.0,11.0,2.0,Sunday,0.0,0.0,,7.2,9.0,both,39.0
52726,nm0866572,writer,Maurice Tombragel,1913.0,tt0046474,writer,Two Gun Marshal,54.0,"Action,Adventure,Mystery",Approved,1953-11-15,1953.0,11.0,15.0,Sunday,0.0,0.0,,6.2,16.0,both,40.0
52727,nm0866572,writer,Maurice Tombragel,1913.0,tt0047218,writer,Marshals in Disguise,54.0,"Action,Comedy,Western",Approved,1954-12-26,1954.0,12.0,26.0,Sunday,0.0,0.0,,5.9,13.0,both,41.0
52731,nm0866572,writer,Maurice Tombragel,1913.0,tt0050285,writer,The Dalton Girls,71.0,Western,Passed,1958-04-25,1957.0,4.0,25.0,Friday,0.0,0.0,,5.5,213.0,both,44.0
52732,nm0866572,writer,Maurice Tombragel,1913.0,tt0051627,writer,Fort Bowie,80.0,Western,Approved,1958-02-01,1958.0,2.0,1.0,Saturday,0.0,0.0,,5.7,310.0,both,45.0
52733,nm0866572,writer,Maurice Tombragel,1913.0,tt0052868,writer,Gundown at Sandoval,72.0,Western,error,1961-03-26,1961.0,3.0,26.0,Sunday,0.0,0.0,,6.8,24.0,both,48.0
52734,nm0866572,writer,Maurice Tombragel,1913.0,tt0055951,writer,Elfego Baca: Six Gun Law,,Western,error,1966-05-20,1963.0,5.0,20.0,Friday,0.0,0.0,,7.4,54.0,both,50.0
52736,nm0866572,writer,Maurice Tombragel,1913.0,tt0056249,writer,Moon Pilot,98.0,"Comedy,Family,Sci-Fi",Not Rated,1962-04-05,1962.0,4.0,5.0,Thursday,0.0,0.0,,5.4,468.0,both,49.0
52739,nm0866572,writer,Maurice Tombragel,1913.0,tt0061989,writer,"Monkeys, Go Home!",101.0,"Comedy,Family",Passed,1967-06-23,1967.0,6.0,23.0,Friday,0.0,0.0,,5.8,521.0,both,54.0
52740,nm0866572,writer,Maurice Tombragel,1913.0,tt0070616,writer,Running Wild,103.0,Western,G,1973-08-15,1973.0,8.0,15.0,Wednesday,0.0,0.0,,5.4,43.0,both,60.0
52741,nm0866572,writer,Maurice Tombragel,1913.0,tt0129427,writer,Timber Country Trouble,55.0,Western,error,1955-05-08,1955.0,5.0,8.0,Sunday,0.0,0.0,,7.9,12.0,both,42.0
52743,nm0866572,writer,Maurice Tombragel,1913.0,tt0129465,writer,Trouble on the Trail,54.0,Western,error,1954-12-26,1954.0,12.0,26.0,Sunday,0.0,0.0,,7.4,13.0,both,41.0
52746,nm0866572,writer,Maurice Tombragel,1913.0,tt0178896,writer,Sky Liner,61.0,"Action,Crime,Drama",Approved,1949-07-28,1949.0,7.0,28.0,Thursday,0.0,0.0,,5.1,174.0,both,36.0
52868,nm0866572,writer,Maurice Tombragel,1913.0,tt13153514,writer,The Waltz King,95.0,"Adventure,Drama,Family",error,1963-10-27,1963.0,10.0,27.0,Sunday,0.0,0.0,,7.7,7.0,both,50.0
52869,nm0866572,writer,Maurice Tombragel,1913.0,tt13206322,writer,Escapade in Florence,82.0,"Adventure,Drama,Family",error,1962-01-01,1962.0,1.0,1.0,Monday,0.0,0.0,,7.2,13.0,both,49.0
52889,nm0871308,writer,P.L. Travers,1899.0,tt0058331,writer,Mary Poppins,139.0,"Comedy,Family,Fantasy",G,1965-06-18,1964.0,6.0,18.0,Friday,6000000.0,103082380.0,16.180396666666667,7.8,168154.0,both,65.0
52903,nm0871308,writer,P.L. Travers,1899.0,tt5028340,writer,Mary Poppins Returns,130.0,"Adventure,Comedy,Family",PG,2018-12-19,2018.0,12.0,19.0,Wednesday,130000000.0,349546142.0,1.688816476923077,6.7,85960.0,both,119.0
52910,nm0876564,writer,William Tunberg,1905.0,tt0037361,writer,That's My Baby!,68.0,"Comedy,Drama,Music",Approved,1944-09-14,1944.0,9.0,14.0,Thursday,0.0,0.0,,5.2,115.0,both,39.0
52911,nm0876564,writer,William Tunberg,1905.0,tt0046533,writer,War Paint,89.0,"Adventure,War,Western",Approved,1953-08-28,1953.0,8.0,28.0,Friday,0.0,0.0,,5.8,409.0,both,48.0
52912,nm0876564,writer,William Tunberg,1905.0,tt0047013,writer,Garden of Evil,100.0,"Action,Adventure,Drama",Not Rated,1954-10-04,1954.0,10.0,4.0,Monday,2070000.0,0.0,-1.0,6.6,3522.0,both,49.0
52913,nm0876564,writer,William Tunberg,1905.0,tt0049485,writer,Massacre,76.0,Western,Not Rated,1957-10-07,1956.0,10.0,7.0,Monday,0.0,0.0,,5.7,95.0,both,51.0
52914,nm0876564,writer,William Tunberg,1905.0,tt0050798,writer,Old Yeller,83.0,"Adventure,Drama,Family",Approved,1959-07-10,1957.0,7.0,10.0,Friday,0.0,0.0,,7.3,13292.0,both,52.0
52915,nm0876564,writer,William Tunberg,1905.0,tt0057473,writer,Savage Sam,103.0,"Adventure,Drama,Family",Approved,1963-06-01,1963.0,6.0,1.0,Saturday,0.0,0.0,,6.1,1057.0,both,58.0
52938,nm0878494,writer,Mark Twain,1835.0,tt0005928,writer,The Prince and the Pauper,50.0,Adventure,error,1915-11-29,1915.0,11.0,29.0,Monday,0.0,0.0,,5.5,27.0,both,80.0
52941,nm0878494,writer,Mark Twain,1835.0,tt0008687,writer,Tom Sawyer,59.0,"Adventure,Comedy,Drama",Unrated,1917-12-10,1917.0,12.0,10.0,Monday,0.0,0.0,,6.2,172.0,both,82.0
52942,nm0878494,writer,Mark Twain,1835.0,tt0009209,writer,Huck and Tom,50.0,"Comedy,Drama",error,1918-03-04,1918.0,3.0,4.0,Monday,0.0,0.0,,6.5,31.0,both,83.0
52943,nm0878494,writer,Mark Twain,1835.0,tt0011313,writer,Huckleberry Finn,70.0,"Comedy,Drama",error,1920-02-29,1920.0,2.0,29.0,Sunday,0.0,0.0,,6.6,100.0,both,85.0
52944,nm0878494,writer,Mark Twain,1835.0,tt0011604,writer,The Prince and the Pauper,75.0,Drama,error,1922-08-13,1920.0,8.0,13.0,Sunday,0.0,0.0,,5.6,19.0,both,85.0
52945,nm0878494,writer,Mark Twain,1835.0,tt0012067,writer,A Connecticut Yankee in King Arthur's Court,80.0,"Adventure,Comedy,Fantasy",error,1921-03-14,1921.0,3.0,14.0,Monday,0.0,0.0,,7.0,42.0,both,86.0
52946,nm0878494,writer,Mark Twain,1835.0,tt0021483,writer,Tom Sawyer,86.0,"Adventure,Comedy,Drama",Passed,1930-12-19,1930.0,12.0,19.0,Friday,0.0,0.0,,6.3,202.0,both,95.0
52947,nm0878494,writer,Mark Twain,1835.0,tt0021759,writer,A Connecticut Yankee,95.0,"Comedy,Family,Fantasy",Passed,1931-04-06,1931.0,4.0,6.0,Monday,0.0,0.0,,6.4,388.0,both,96.0
52948,nm0878494,writer,Mark Twain,1835.0,tt0021981,writer,Huckleberry Finn,80.0,"Comedy,Family",error,1931-08-07,1931.0,8.0,7.0,Friday,0.0,0.0,,6.3,102.0,both,96.0
52949,nm0878494,writer,Mark Twain,1835.0,tt0029440,writer,The Prince and the Pauper,118.0,"Adventure,Drama,Family",Approved,1937-05-08,1937.0,5.0,8.0,Saturday,858000.0,0.0,-1.0,7.2,2502.0,both,102.0
52950,nm0878494,writer,Mark Twain,1835.0,tt0029844,writer,The Adventures of Tom Sawyer,91.0,"Adventure,Drama,Family",Passed,1938-02-11,1938.0,2.0,11.0,Friday,0.0,0.0,,7.1,1996.0,both,103.0
52951,nm0878494,writer,Mark Twain,1835.0,tt0030878,writer,"Tom Sawyer, Detective",68.0,"Comedy,Mystery",Approved,1938-12-23,1938.0,12.0,23.0,Friday,0.0,0.0,,6.6,47.0,both,103.0
52952,nm0878494,writer,Mark Twain,1835.0,tt0031020,writer,The Adventures of Huckleberry Finn,91.0,"Adventure,Drama,Family",Passed,1939-02-10,1939.0,2.0,10.0,Friday,0.0,0.0,,6.8,1267.0,both,104.0
52953,nm0878494,writer,Mark Twain,1835.0,tt0040157,writer,Best Man Wins,78.0,Drama,error,1948-05-06,1948.0,5.0,6.0,Thursday,0.0,0.0,,5.7,47.0,both,113.0
52954,nm0878494,writer,Mark Twain,1835.0,tt0041259,writer,A Connecticut Yankee in King Arthur's Court,106.0,"Comedy,Family,Fantasy",Approved,1949-04-22,1949.0,4.0,22.0,Friday,0.0,0.0,,6.5,2371.0,both,114.0
52955,nm0878494,writer,Mark Twain,1835.0,tt0046072,writer,Man with a Million,90.0,"Comedy,Romance",Approved,1954-06-18,1954.0,6.0,18.0,Friday,0.0,0.0,,6.8,3712.0,both,119.0
52957,nm0878494,writer,Mark Twain,1835.0,tt0053571,writer,The Adventures of Huckleberry Finn,107.0,"Adventure,Comedy,Drama",Approved,1960-08-03,1960.0,8.0,3.0,Wednesday,1357000.0,0.0,-1.0,6.2,1488.0,both,125.0
52960,nm0878494,writer,Mark Twain,1835.0,tt0070814,writer,Tom Sawyer,103.0,"Adventure,Family,Musical",G,1973-03-15,1973.0,3.0,15.0,Thursday,0.0,0.0,,6.5,2203.0,both,138.0
52962,nm0878494,writer,Mark Twain,1835.0,tt0071634,writer,Huckleberry Finn,118.0,"Adventure,Family,Musical",G,1974-05-24,1974.0,5.0,24.0,Friday,3000000.0,0.0,-1.0,5.6,610.0,both,139.0
52965,nm0878494,writer,Mark Twain,1835.0,tt0077381,writer,Crossed Swords,108.0,"Adventure,Comedy,Drama",PG,1978-03-17,1977.0,3.0,17.0,Friday,8000000.0,0.0,-1.0,6.3,1818.0,both,142.0
52966,nm0878494,writer,Mark Twain,1835.0,tt0080062,writer,Unidentified Flying Oddball,93.0,"Adventure,Comedy,Family",G,1979-07-26,1979.0,7.0,26.0,Thursday,0.0,0.0,,5.1,1168.0,both,144.0
52977,nm0878494,writer,Mark Twain,1835.0,tt0088678,writer,The Adventures of Mark Twain,86.0,"Adventure,Animation,Family",G,1985-07-26,1985.0,7.0,26.0,Friday,0.0,849915.0,inf,7.3,2914.0,both,150.0
52981,nm0878494,writer,Mark Twain,1835.0,tt0101328,writer,An American Summer,100.0,"Comedy,Drama",PG-13,1991-06-14,1990.0,6.0,14.0,Friday,0.0,0.0,,5.4,264.0,both,155.0
52982,nm0878494,writer,Mark Twain,1835.0,tt0106223,writer,The Adventures of Huck Finn,108.0,"Adventure,Comedy,Drama",PG,1993-04-02,1993.0,4.0,2.0,Friday,6500000.0,24103594.0,2.70824523076923,6.2,8501.0,both,158.0
52983,nm0878494,writer,Mark Twain,1835.0,tt0107164,writer,Huck and the King of Hearts,98.0,Adventure,PG,1994-02-02,1994.0,2.0,2.0,Wednesday,0.0,0.0,,5.4,188.0,both,159.0
52984,nm0878494,writer,Mark Twain,1835.0,tt0109179,writer,Ava's Magical Adventure,100.0,"Comedy,Drama,Family",PG,1994-10-19,1994.0,10.0,19.0,Wednesday,0.0,0.0,,5.8,71.0,both,159.0
52985,nm0878494,writer,Mark Twain,1835.0,tt0109400,writer,Charlie's Ghost Story,88.0,"Adventure,Comedy,Fantasy",PG,1995-12-13,1995.0,12.0,13.0,Wednesday,0.0,0.0,,4.7,318.0,both,160.0
52986,nm0878494,writer,Mark Twain,1835.0,tt0110518,writer,A Million to Juan,97.0,Comedy,PG,1994-05-13,1994.0,5.0,13.0,Friday,0.0,1220842.0,inf,5.7,853.0,both,159.0
52987,nm0878494,writer,Mark Twain,1835.0,tt0112302,writer,Tom and Huck,97.0,"Adventure,Comedy,Drama",PG,1995-12-22,1995.0,12.0,22.0,Friday,0.0,23920048.0,inf,5.5,10725.0,both,160.0
52988,nm0878494,writer,Mark Twain,1835.0,tt0115030,writer,A Young Connecticut Yankee in King Arthur's Court,95.0,"Adventure,Fantasy",error,1995-05-27,1995.0,5.0,27.0,Saturday,0.0,0.0,,4.8,302.0,both,160.0
52990,nm0878494,writer,Mark Twain,1835.0,tt0123277,writer,The Adventures of Huckleberry Finn,98.0,Adventure,error,1973-08-27,1973.0,8.0,27.0,Monday,0.0,0.0,,6.9,246.0,both,138.0
52991,nm0878494,writer,Mark Twain,1835.0,tt0123798,writer,"They Are Not Oranges, They Are Horses",95.0,"Comedy,Family",error,1967-06-29,1967.0,6.0,29.0,Thursday,0.0,0.0,,5.1,39.0,both,132.0
52992,nm0878494,writer,Mark Twain,1835.0,tt0126450,writer,Moartea lui Joe Indianul,80.0,"Action,Adventure,Family",error,1968-12-01,1968.0,12.0,1.0,Sunday,0.0,0.0,,6.7,31.0,both,133.0
52993,nm0878494,writer,Mark Twain,1835.0,tt0134905,writer,The Adventures of the Prince and the Pauper,68.0,"Family,Fantasy",error,1969-10-04,1969.0,10.0,4.0,Saturday,0.0,0.0,,6.3,16.0,both,134.0
52995,nm0878494,writer,Mark Twain,1835.0,tt0138690,writer,"Gentlemen, Boys",90.0,"Adventure,Comedy,Family",error,1976-03-01,1976.0,3.0,1.0,Monday,0.0,0.0,,7.4,302.0,both,141.0
52996,nm0878494,writer,Mark Twain,1835.0,tt0149750,writer,Aysecik the Poor Princess,,Family,error,1963-11-25,1963.0,11.0,25.0,Monday,0.0,0.0,,4.4,39.0,both,128.0
52999,nm0878494,writer,Mark Twain,1835.0,tt0159037,writer,The Modern Adventures of Tom Sawyer,92.0,"Adventure,Comedy,Family",PG,2000-08-19,1998.0,8.0,19.0,Saturday,0.0,0.0,,5.7,114.0,both,163.0
53000,nm0878494,writer,Mark Twain,1835.0,tt0172464,writer,The Million Dollar Kid,91.0,"Action,Adventure,Comedy",PG,2001-04-15,2000.0,4.0,15.0,Sunday,0.0,0.0,,3.1,485.0,both,165.0
53001,nm0878494,writer,Mark Twain,1835.0,tt0173052,writer,The Prince and the Surfer,98.0,"Comedy,Family,Fantasy",PG,1999-12-21,1999.0,12.0,21.0,Tuesday,0.0,0.0,,4.3,318.0,both,164.0
53004,nm0878494,writer,Mark Twain,1835.0,tt0189485,writer,The Double-Barrelled Detective Story,90.0,"Comedy,Western",error,1965-12-31,1965.0,12.0,31.0,Friday,0.0,0.0,,5.6,10.0,both,130.0
53010,nm0878494,writer,Mark Twain,1835.0,tt0273447,writer,Las aventuras de Juliancito,95.0,"Adventure,Drama,Family",PG,1969-12-04,1969.0,12.0,4.0,Thursday,0.0,0.0,,6.0,44.0,both,134.0
53013,nm0878494,writer,Mark Twain,1835.0,tt0307245,writer,Novye priklyucheniya yanki pri dvore korolya Artura,164.0,"Adventure,Fantasy",error,1989-03-01,1989.0,3.0,1.0,Wednesday,0.0,0.0,,7.0,99.0,both,154.0
53016,nm0878494,writer,Mark Twain,1835.0,tt0318447,writer,A Million Pounds,,"Comedy,Drama,Musical",error,1953-12-07,1953.0,12.0,7.0,Monday,0.0,0.0,,6.9,19.0,both,118.0
53021,nm0878494,writer,Mark Twain,1835.0,tt0349998,writer,The Prince and the Pauper,81.0,"Adventure,Drama",error,1943-01-24,1943.0,1.0,24.0,Sunday,0.0,0.0,,6.4,38.0,both,108.0
53022,nm0878494,writer,Mark Twain,1835.0,tt0396901,writer,Tom Sawyer,76.0,Adventure,error,1936-01-01,1936.0,1.0,1.0,Wednesday,0.0,0.0,,6.4,39.0,both,101.0
53061,nm0878494,writer,Mark Twain,1835.0,tt0782679,writer,The Adventures of Tom Sawyer,51.0,"Adventure,Animation,Drama",error,1986-07-02,1986.0,7.0,2.0,Wednesday,0.0,0.0,,7.2,99.0,both,151.0
53064,nm0878494,writer,Mark Twain,1835.0,tt0829209,writer,Jump,68.0,Documentary,Not Rated,2005-09-26,2005.0,9.0,26.0,Monday,10000.0,0.0,-1.0,8.3,25.0,both,170.0
53159,nm0878494,writer,Mark Twain,1835.0,tt1722484,writer,Tom Sawyer,109.0,"Adventure,Family",Not Rated,2011-11-17,2011.0,11.0,17.0,Thursday,8500000.0,2963639.0,-0.6513365882352942,6.2,856.0,both,176.0
53166,nm0878494,writer,Mark Twain,1835.0,tt1977087,writer,Tom Sawyer & Huckleberry Finn,90.0,"Action,Adventure,Drama",PG-13,2015-04-07,2014.0,4.0,7.0,Tuesday,0.0,0.0,,5.1,933.0,both,179.0
53167,nm0878494,writer,Mark Twain,1835.0,tt1997552,writer,The Adventures of Huckleberry Finn,72.0,"Adventure,Animation",error,1981-01-01,1997.0,1.0,1.0,Thursday,180000.0,0.0,-1.0,7.3,14.0,both,162.0
53169,nm0878494,writer,Mark Twain,1835.0,tt2081266,writer,The Adventures of Huck Finn,99.0,"Adventure,Family",PG,2012-12-20,2012.0,12.0,20.0,Thursday,6500000.0,1217451.0,-0.8126998461538462,5.8,336.0,both,177.0
53173,nm0878494,writer,Mark Twain,1835.0,tt2200376,writer,Tom und Hacke,90.0,"Adventure,Crime,Family",error,2012-08-02,2012.0,8.0,2.0,Thursday,0.0,99518.0,inf,6.4,107.0,both,177.0
53185,nm0878494,writer,Mark Twain,1835.0,tt3712514,writer,88 Days in the Mother Lode: Mark Twain Finds His Voice,70.0,"Adventure,Biography,Documentary",error,2015-02-21,2015.0,2.0,21.0,Saturday,21000.0,0.0,-1.0,8.1,16.0,both,180.0
53186,nm0878494,writer,Mark Twain,1835.0,tt4029234,writer,Day of the Stranger,77.0,"Drama,Fantasy,Western",error,2020-01-11,2019.0,1.0,11.0,Saturday,0.0,0.0,,4.5,76.0,both,184.0
53203,nm0878494,writer,Mark Twain,1835.0,tt5666046,writer,Super Science Showcase,68.0,Family,error,2019-10-30,2019.0,10.0,30.0,Wednesday,100000.0,0.0,-1.0,7.4,15.0,both,184.0
53261,nm0878494,writer,Mark Twain,1835.0,tt6878328,writer,Huckleberry no Bouken,,"Adventure,Animation",error,1984-01-01,1984.0,1.0,1.0,Sunday,0.0,0.0,,6.7,46.0,both,149.0
53283,nm0879318,writer,Bob Tzudiker,,tt0104990,writer,Newsies,121.0,"Drama,Family,History",PG,1992-04-10,1992.0,4.0,10.0,Friday,15000000.0,2819485.0,-0.8120343333333333,6.9,20510.0,both,
53284,nm0879318,writer,Bob Tzudiker,,tt0116583,writer,The Hunchback of Notre Dame,91.0,"Animation,Drama,Family",G,1996-06-21,1996.0,6.0,21.0,Friday,100000000.0,325338851.0,2.25338851,7.0,152908.0,both,
53285,nm0879318,writer,Bob Tzudiker,,tt0118617,writer,Anastasia,94.0,"Adventure,Animation,Drama",G,1997-11-21,1997.0,11.0,21.0,Friday,50000000.0,139804348.0,1.79608696,7.1,120456.0,both,
53286,nm0879318,writer,Bob Tzudiker,,tt0120855,writer,Tarzan,88.0,"Adventure,Animation,Comedy",G,1999-06-18,1999.0,6.0,18.0,Friday,130000000.0,448191819.0,2.447629376923077,7.3,219094.0,both,
53287,nm0879318,writer,Bob Tzudiker,,tt0211181,writer,102 Dalmatians,100.0,"Adventure,Comedy,Family",G,2000-11-22,2000.0,11.0,22.0,Wednesday,85000000.0,183611771.0,1.1601384823529413,4.8,37056.0,both,
53330,nm0879318,writer,Bob Tzudiker,,tt6346162,writer,Disney's Newsies: The Broadway Musical!,149.0,Musical,PG,2017-02-16,2017.0,2.0,16.0,Thursday,2000000.0,2827489.0,0.4137445,8.4,2871.0,both,
53332,nm0880497,writer,James Ramsey Ullman,1907.0,tt0039462,writer,High Conquest,79.0,"Drama,Romance",error,1947-06-21,1947.0,6.0,21.0,Saturday,0.0,0.0,,6.8,17.0,both,40.0
53333,nm0880497,writer,James Ramsey Ullman,1907.0,tt0043134,writer,The White Tower,98.0,Adventure,Approved,1950-06-24,1950.0,6.0,24.0,Saturday,0.0,0.0,,6.0,880.0,both,43.0
53334,nm0880497,writer,James Ramsey Ullman,1907.0,tt0052398,writer,Windom's Way,108.0,"Adventure,Drama,War",Not Rated,1958-02-07,1957.0,2.0,7.0,Friday,0.0,0.0,,5.9,253.0,both,50.0
53335,nm0880497,writer,James Ramsey Ullman,1907.0,tt0053352,writer,Third Man on the Mountain,107.0,"Adventure,Drama,Family",Approved,1959-11-10,1959.0,11.0,10.0,Tuesday,2000000.0,0.0,-1.0,7.1,1034.0,both,52.0
53342,nm0886394,writer,Lourens van der Post,1906.0,tt0085933,writer,Merry Christmas Mr. Lawrence,123.0,"Drama,War",R,1983-09-02,1983.0,9.0,2.0,Friday,0.0,2306560.0,inf,7.2,17207.0,both,77.0
53343,nm0886394,writer,Lourens van der Post,1906.0,tt0106868,writer,A Far Off Place,100.0,"Adventure,Drama,Family",PG,1993-03-12,1993.0,3.0,12.0,Friday,0.0,12890752.0,inf,6.5,3556.0,both,87.0
53345,nm0887613,writer,Laura Bower Van Nuys,1880.0,tt0063389,writer,"The One and Only, Genuine, Original Family Band",110.0,"Comedy,Drama,Family",Passed,1969-04-25,1968.0,4.0,25.0,Friday,4000000.0,0.0,-1.0,6.3,919.0,both,88.0
53348,nm0893262,writer,Jennifer Ventimilia,1966.0,tt0252028,writer,Surviving Christmas,91.0,"Comedy,Romance",PG-13,2004-10-22,2004.0,10.0,22.0,Friday,45000000.0,15125687.0,-0.6638736222222222,5.4,24584.0,both,38.0
53382,nm0893262,writer,Jennifer Ventimilia,1966.0,tt0808510,writer,Tooth Fairy,101.0,"Comedy,Family,Fantasy",PG,2010-01-22,2010.0,1.0,22.0,Friday,48000000.0,112462508.0,1.3429689166666667,5.0,45613.0,both,44.0
53385,nm0893262,writer,Jennifer Ventimilia,1966.0,tt1302067,writer,Yogi Bear,81.0,"Adventure,Animation,Comedy",PG,2010-12-17,2010.0,12.0,17.0,Friday,80000000.0,203509374.0,1.543867175,4.6,21688.0,both,44.0
53387,nm0893262,writer,Jennifer Ventimilia,1966.0,tt1436562,writer,Rio,96.0,"Adventure,Animation,Comedy",PG,2011-04-15,2011.0,4.0,15.0,Friday,90000000.0,483866518.0,4.376294644444444,6.9,221457.0,both,45.0
53479,nm0894523,writer,Jules Verne,1828.0,tt0003587,writer,'Round the World in 80 Days,,Adventure,error,1914-05-28,1914.0,5.0,28.0,Thursday,0.0,0.0,,5.6,38.0,both,86.0
53480,nm0894523,writer,Jules Verne,1828.0,tt0004328,writer,Michael Strogoff,,Drama,error,1914-10-19,1914.0,10.0,19.0,Monday,0.0,0.0,,5.1,37.0,both,86.0
53481,nm0894523,writer,Jules Verne,1828.0,tt0006333,writer,"20,000 Leagues Under the Sea",105.0,"Action,Adventure,Sci-Fi",Passed,1916-12-24,1916.0,12.0,24.0,Sunday,200000.0,0.0,-1.0,6.1,1742.0,both,88.0
53482,nm0894523,writer,Jules Verne,1828.0,tt0010622,writer,Around the World in 80 Days,121.0,"Adventure,Drama,Romance",error,1919-03-20,1919.0,3.0,20.0,Thursday,0.0,0.0,,6.8,14.0,both,91.0
